"S.No","File Code","Asset family linked","Components","Services linked"
"23881","EQ-102801043","als_PMP-REDA-C-SLB","0","ALS"
"23882","EQ-102801159","als_PMP-REDA-CR-ARZ","0","ALS"
"23883","EQ-102801160","als_PMP-REDA-CR-ARZ","0","ALS"
"23884","EQ-102801161","als_PMP-REDA-CR-ARZ","0","ALS"
"23885","EQ-102801163","als_PMP-REDA-CR-ARZ","0","ALS"
"23886","EQ-102801164","als_PMP-REDA-CR-ARZ","0","ALS"
"23887","EQ-102801165","als_PMP-REDA-CR-ARZ","0","ALS"
"23888","EQ-102801174","als_PMP-REDA-CR-ARZ","0","ALS"
"23889","EQ-102801175","als_PMP-REDA-CR-ARZ","0","ALS"
"23890","EQ-102801176","als_PMP-REDA-CR-ARZ","0","ALS"
"23891","EQ-102801177","als_PMP-REDA-CR-ARZ","0","ALS"
"23892","EQ-102801178","als_PMP-REDA-CR-ARZ","0","ALS"
"23893","EQ-102801179","als_PMP-REDA-CR-ARZ","0","ALS"
"23894","EQ-102801224","als_PMP-REDA-CR-ARZ","0","ALS"
"23895","EQ-102801615","als_PMP-REDA-FL-ARZ","0","ALS"
"23896","EQ-102801616","als_PMP-REDA-FL-ARZ","0","ALS"
"23897","EQ-102801617","als_PMP-REDA-FL-ARZ","0","ALS"
"23898","EQ-102801618","als_PMP-REDA-FL-ARZ","0","ALS"
"23899","EQ-102801619","als_PMP-REDA-FL-ARZ","0","ALS"
"23900","EQ-102801620","als_PMP-REDA-FL-ARZ","0","ALS"
"23901","EQ-102801628","als_PMP-REDA-FL-ARZ","0","ALS"
"23902","EQ-102801630","als_PMP-REDA-FL-ARZ","0","ALS"
"23903","EQ-102801631","als_PMP-REDA-FL-ARZ","0","ALS"
"23904","EQ-102801632","als_PMP-REDA-FL-ARZ","0","ALS"
"23905","EQ-102801633","als_PMP-REDA-FL-ARZ","0","ALS"
"23906","EQ-102801634","als_PMP-RC-CR-ARZ","0","ALS"
"23907","EQ-102801635","als_PMP-REDA-FL-ARZ","0","ALS"
"23908","EQ-102801639","als_PMP-RC-CR-ARZ","0","ALS"
"23909","EQ-102802080","als_PMP-RC-CR-ARZ","0","ALS"
"23910","EQ-102802082","als_PMP-RC-CR-ARZ","0","ALS"
"23911","EQ-102802218","als_PMP-REDA-CR-ES","0","ALS"
"23912","EQ-102802219","als_PMP-REDA-CR-ES","0","ALS"
"23913","EQ-102802220","als_PMP-REDA-CR-ES","0","ALS"
"23914","EQ-102802221","als_PMP-REDA-CR-ES","0","ALS"
"23915","EQ-102802223","als_PMP-REDA-CR-ES","0","ALS"
"23916","EQ-102802225","als_PMP-REDA-CR-ES","0","ALS"
"23917","EQ-102802265","als_PMP-REDA-CR-ES","0","ALS"
"23918","EQ-102802266","als_PMP-REDA-CR-ES","0","ALS"
"23919","EQ-102802267","als_PMP-REDA-CR-ES","0","ALS"
"23920","EQ-102802268","als_PMP-REDA-CR-ES","0","ALS"
"23921","EQ-102802269","als_PMP-REDA-CR-ES","0","ALS"
"23922","EQ-102802270","als_PMP-REDA-CR-ES","0","ALS"
"23923","EQ-102802798","als_PMP-REDA-FL-ES","0","ALS"
"23924","EQ-102802799","als_PMP-REDA-FL-ES","0","ALS"
"23925","EQ-102802801","als_PMP-REDA-FL-ES","0","ALS"
"23926","EQ-102802802","als_PMP-REDA-FL-ES","0","ALS"
"23927","EQ-102802803","als_PMP-REDA-FL-ES","0","ALS"
"23928","EQ-102802836","als_PMP-REDA-FL-ES","0","ALS"
"23929","EQ-102802837","als_PMP-REDA-FL-ES","0","ALS"
"23930","EQ-102802838","als_PMP-REDA-FL-ES","0","ALS"
"23931","EQ-102802839","als_PMP-REDA-FL-ES","0","ALS"
"23932","EQ-102802840","als_PMP-REDA-FL-ES","0","ALS"
"23933","EQ-102803379","als_MTR-TPS-6VPEDMT-S","0","ALS"
"23934","EQ-102803397","als_MTR-TPS-62PEDMT-S","0","ALS"
"23935","EQ-102803401","als_MTR-TPS-62PEDMT-S","0","ALS"
"23936","EQ-102803802","als_PMP-TPS-FL-EXS","0","ALS"
"23937","EQ-102803814","als_AGH-GS-TPS-FL-ES-ES","0","ALS"
"23938","EQ-102803931","als_PMP-REDA-FL-ARZ","0","ALS"
"23939","EQ-102803932","als_PMP-REDA-FL-ARZ","0","ALS"
"23940","EQ-102803933","als_PMP-REDA-FL-ARZ","0","ALS"
"23941","EQ-102803934","als_PMP-REDA-FL-ARZ","0","ALS"
"23942","EQ-102803969","als_PMP-REDA-FL-ARZ","0","ALS"
"23943","EQ-102803970","als_PMP-REDA-FL-ARZ","0","ALS"
"23944","EQ-102803971","als_PMP-REDA-FL-ARZ","0","ALS"
"23945","EQ-102803972","als_PMP-REDA-FL-ARZ","0","ALS"
"23946","EQ-102804028","als_PMP-REDA-C-ES","0","ALS"
"23947","EQ-102804301","als_PMP-REDA-CR-ARZ","0","ALS"
"23948","EQ-102804403","als_PMP-REDA-CR-ES","0","ALS"
"23949","EQ-102804404","als_PMP-REDA-CR-ES","0","ALS"
"23950","EQ-102804405","als_PMP-REDA-CR-ES","0","ALS"
"23951","EQ-102804407","als_PMP-REDA-CR-ES","0","ALS"
"23952","EQ-102804424","als_PMP-REDA-CR-ES","0","ALS"
"23953","EQ-102804426","als_PMP-REDA-CR-ES","0","ALS"
"23954","EQ-102804427","als_PMP-REDA-CR-ES","0","ALS"
"23955","EQ-102804429","als_PMP-REDA-CR-ES","0","ALS"
"23956","EQ-102804591","als_PROT-TPS-GZMT-LSBPB","0","ALS"
"23957","EQ-102804680","als_PMP-REDA-C-ARZ-PIN","0","ALS"
"23958","EQ-102804937","als_PMP-REDA-FL-ES","0","ALS"
"23959","EQ-102804938","als_PMP-REDA-FL-ES","0","ALS"
"23960","EQ-102804940","als_PMP-REDA-FL-ES","0","ALS"
"23961","EQ-102804941","als_PMP-REDA-FL-ES","0","ALS"
"23962","EQ-102804942","als_PMP-REDA-FL-ES","0","ALS"
"23963","EQ-102804943","als_PMP-REDA-FL-ES","0","ALS"
"23964","EQ-102804947","als_PMP-REDA-FL-ES","0","ALS"
"23965","EQ-102804949","als_PMP-REDA-FL-ES","0","ALS"
"23966","EQ-102805009","als_PMP-REDA-CR-ES","0","ALS"
"23967","EQ-102805011","als_PMP-REDA-CR-ES","0","ALS"
"23968","EQ-102805019","als_PMP-REDA-CR-ES","0","ALS"
"23969","EQ-102805020","als_PMP-REDA-CR-ES","0","ALS"
"23970","EQ-102805031","als_PMP-REDA-CR-ES","0","ALS"
"23971","EQ-102805054","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"23972","EQ-102805055","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"23973","EQ-102805056","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"23974","EQ-102805337","als_PMP-REDA-FL-ES","0","ALS"
"23975","EQ-102805341","als_PMP-REDA-CR-ARZ","0","ALS"
"23976","EQ-102805358","als_PMP-REDA-CR-ES","0","ALS"
"23977","EQ-102805445","als_PMP-REDA-C-ARZ","0","ALS"
"23978","EQ-102805486","als_PMP-REDA-FL-ES","0","ALS"
"23979","EQ-102805489","als_PMP-REDA-FL-ES","0","ALS"
"23980","EQ-102805490","als_PMP-REDA-FL-ES","0","ALS"
"23981","EQ-102805515","als_PMP-REDA-FL-ES","0","ALS"
"23982","EQ-102805522","als_PMP-REDA-FL-ES","0","ALS"
"23983","EQ-102805680","als_PMP-REDA-FL-ARZ","0","ALS"
"23984","EQ-102805716","als_PMP-REDA-CR-ES","0","ALS"
"23985","EQ-102805718","als_PMP-REDA-CR-ES","0","ALS"
"23986","EQ-102805950","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"23987","EQ-102805981","als_PMP-REDA-CR-ES","0","ALS"
"23988","EQ-102806027","als_INTK-REDA-BOI-ARZ","0","ALS"
"23989","EQ-102806031","als_MTR-MAX-UT","0","ALS"
"23990","EQ-102806155","als_PMP-REDA-CR-ARZ","0","ALS"
"23991","EQ-102806170","als_PMP-REDA-CR-ARZ","0","ALS"
"23992","EQ-102806306","als_PMP-REDA-FL-ES","0","ALS"
"23993","EQ-102806323","als_PMP-REDA-FL-ES","0","ALS"
"23994","EQ-102806326","als_PMP-REDA-FL-ES","0","ALS"
"23995","EQ-102806337","als_PMP-REDA-FL-ES","0","ALS"
"23996","EQ-102806338","als_PMP-REDA-FL-ES","0","ALS"
"23997","EQ-102806366","als_PMP-REDA-FL-ARZ","0","ALS"
"23998","EQ-102806367","als_PMP-REDA-FL-ARZ","0","ALS"
"23999","EQ-102806368","als_PMP-REDA-FL-ARZ","0","ALS"
"24000","EQ-102806371","als_PMP-REDA-FL-ARZ","0","ALS"
"24001","EQ-102806372","als_PMP-REDA-FL-ARZ","0","ALS"
"24002","EQ-102806409","als_PMP-REDA-CR-ES","0","ALS"
"24003","EQ-102806412","als_PMP-REDA-CR-ES","0","ALS"
"24004","EQ-102806417","als_PMP-REDA-CR-ES","0","ALS"
"24005","EQ-102806418","als_PMP-REDA-CR-ES","0","ALS"
"24006","EQ-102806828","als_PMP-REDA-C-ARZ-PIN","0","ALS"
"24007","EQ-102806896","als_PMP-REDA-CR-ARZ","0","ALS"
"24008","EQ-102806897","als_PMP-REDA-CR-ARZ","0","ALS"
"24009","EQ-102806908","als_PMP-REDA-CR-ARZ","0","ALS"
"24010","EQ-102806910","als_PMP-REDA-CR-ARZ","0","ALS"
"24011","EQ-102807535","als_PMP-TPS-FL-EXS","0","ALS"
"24012","EQ-102807604","als_PMP-TPS-FL-EXS","0","ALS"
"24013","EQ-102808076","als_PMP-REDA-CR-ES","0","ALS"
"24014","EQ-102808115","als_MTR-TPS-62PEDMT-LT","0","ALS"
"24015","EQ-102808135","als_PMP-TPS-FL-EXS","0","ALS"
"24016","EQ-102808137","als_PMP-REDA-CR-ARZ","0","ALS"
"24017","EQ-102808142","als_PMP-TPS-FL-EXS","0","ALS"
"24018","EQ-102808144","als_AGH-GS-TPS-FL-ES-ES","0","ALS"
"24019","EQ-102808146","als_PMP-TPS-FL-EXS","0","ALS"
"24020","EQ-102808457","als_PMP-REDA-CR-ARZ","0","ALS"
"24021","EQ-102808478","als_PMP-REDA-CR-ARZ","0","ALS"
"24022","EQ-102808482","als_PMP-REDA-CR-ARZ","0","ALS"
"24023","EQ-102809134","als_PMP-REDA-CR-ARZ","0","ALS"
"24024","EQ-102809205","als_AGH-REDA-CR-ARZ","0","ALS"
"24025","EQ-102809934","als_PMP-REDA-CR-ES","0","ALS"
"24026","EQ-102809935","als_PMP-REDA-CR-ES","0","ALS"
"24027","EQ-102809981","als_PMP-REDA-CR-ES","0","ALS"
"24028","EQ-102809983","als_PMP-REDA-CR-ES","0","ALS"
"24029","EQ-102809985","als_PMP-REDA-CR-ES","0","ALS"
"24030","EQ-102809986","als_PMP-REDA-CR-ES","0","ALS"
"24031","EQ-102809987","als_PMP-REDA-CR-ES","0","ALS"
"24032","EQ-102810330","als_PMP-REDA-C-SLB","0","ALS"
"24033","EQ-102810538","als_PMP-REDA-CR-ES","0","ALS"
"24034","EQ-102810540","als_PMP-REDA-CR-ES","0","ALS"
"24035","EQ-102810541","als_PMP-REDA-CR-ES","0","ALS"
"24036","EQ-102810544","als_PMP-RC-CR-FBH","0","ALS"
"24037","EQ-102810547","als_PMP-REDA-CR-ES","0","ALS"
"24038","EQ-102810549","als_PMP-REDA-CR-ES","0","ALS"
"24039","EQ-102810664","als_PMP-TPS-FL-EXS","0","ALS"
"24040","EQ-102810665","als_MTR-TPS-PEDMT-UT","0","ALS"
"24041","EQ-102810667","als_MTR-TPS-1PEDMT-LT","0","ALS"
"24042","EQ-102811158","als_PMP-RC-CR-FBH","0","ALS"
"24043","EQ-102811171","als_PMP-RC-CR-FBH","0","ALS"
"24044","EQ-102811173","als_PMP-RC-CR-ARZ","0","ALS"
"24045","EQ-102811174","als_PMP-RC-CR-ARZ","0","ALS"
"24046","EQ-102811189","als_PMP-REDA-CR-ES","0","ALS"
"24047","EQ-102811192","als_PMP-REDA-CR-ES","0","ALS"
"24048","EQ-102811195","als_PMP-REDA-CR-ES","0","ALS"
"24049","EQ-102811197","als_PMP-REDA-CR-ES","0","ALS"
"24050","EQ-102811199","als_PMP-REDA-CR-ES","0","ALS"
"24051","EQ-102811202","als_PMP-REDA-CR-ARZ","0","ALS"
"24052","EQ-102811218","als_PMP-REDA-CR-ARZ","0","ALS"
"24053","EQ-102811223","als_PMP-REDA-CR-ARZ","0","ALS"
"24054","EQ-102811228","als_PMP-REDA-CR-ARZ","0","ALS"
"24055","EQ-102811234","als_PMP-REDA-CR-ARZ","0","ALS"
"24056","EQ-102811237","als_PMP-REDA-CR-ARZ","0","ALS"
"24057","EQ-102811279","als_PMP-REDA-CR-ES","0","ALS"
"24058","EQ-102811858","als_PMP-REDA-CR-ES","0","ALS"
"24059","EQ-102811955","als_MTR-LEX-S","0","ALS"
"24060","EQ-102814366","als_PMP-REDA-CR-ARZ","0","ALS"
"24061","EQ-102814421","als_PMP-REDA-CR-FBH","0","ALS"
"24062","EQ-102814495","als_AGH-REDA-CR-ARZ","0","ALS"
"24063","EQ-102815044","als_AGH-REDA-CR-ARZ","0","ALS"
"24064","EQ-102815253","als_PROT-MAX-LSLSBPB-LARGE","0","ALS"
"24065","EQ-102816698","als_PMP-REDA-CR-ES","0","ALS"
"24066","EQ-102816729","als_PMP-REDA-CR-ARZ","0","ALS"
"24067","EQ-102816730","als_PMP-REDA-CR-ARZ","0","ALS"
"24068","EQ-102817119","als_PMP-REDA-CR-ES","0","ALS"
"24069","EQ-102817120","als_PMP-REDA-CR-ES","0","ALS"
"24070","EQ-102817122","als_PMP-REDA-CR-ES","0","ALS"
"24071","EQ-102817123","als_PMP-REDA-CR-ES","0","ALS"
"24072","EQ-102817125","als_PMP-REDA-CR-ES","0","ALS"
"24073","EQ-102817126","als_PMP-REDA-CR-ES","0","ALS"
"24074","EQ-102817128","als_PMP-REDA-CR-ES","0","ALS"
"24075","EQ-102817160","als_PMP-REDA-CR-ES","0","ALS"
"24076","EQ-102817177","als_PMP-REDA-CR-ES","0","ALS"
"24077","EQ-102817301","als_PMP-REDA-CR-ARZ","0","ALS"
"24078","EQ-102817303","als_PMP-REDA-CR-ARZ","0","ALS"
"24079","EQ-102817304","als_PMP-REDA-CR-ARZ","0","ALS"
"24080","EQ-102817305","als_PMP-REDA-CR-ARZ","0","ALS"
"24081","EQ-102817306","als_PMP-REDA-CR-ARZ","0","ALS"
"24082","EQ-102817307","als_PMP-REDA-CR-ARZ","0","ALS"
"24083","EQ-102817308","als_PMP-REDA-CR-ARZ","0","ALS"
"24084","EQ-102817309","als_PMP-REDA-CR-ARZ","0","ALS"
"24085","EQ-102817310","als_PMP-REDA-CR-ARZ","0","ALS"
"24086","EQ-102817337","als_PMP-REDA-CR-ARZ","0","ALS"
"24087","EQ-102817339","als_PMP-REDA-CR-ARZ","0","ALS"
"24088","EQ-102817341","als_PMP-REDA-CR-ARZ","0","ALS"
"24089","EQ-102817342","als_PMP-REDA-CR-ARZ","0","ALS"
"24090","EQ-102817343","als_PMP-REDA-CR-ARZ","0","ALS"
"24091","EQ-102817344","als_PMP-REDA-CR-ARZ","0","ALS"
"24092","EQ-102817361","als_PMP-REDA-CR-ARZ","0","ALS"
"24093","EQ-102817406","als_AGH-REDA-CR-ARZ","0","ALS"
"24094","EQ-102818130","als_PMP-REDA-CR-ES","0","ALS"
"24095","EQ-102818131","als_PMP-REDA-CR-ES","0","ALS"
"24096","EQ-102818132","als_PMP-REDA-CR-ES","0","ALS"
"24097","EQ-102818135","als_PMP-REDA-CR-ES","0","ALS"
"24098","EQ-102818136","als_PMP-REDA-CR-ES","0","ALS"
"24099","EQ-102818137","als_PMP-REDA-CR-ES","0","ALS"
"24100","EQ-102818150","als_PMP-REDA-CR-ES","0","ALS"
"24101","EQ-102818151","als_PMP-REDA-CR-ES","0","ALS"
"24102","EQ-102818158","als_PMP-REDA-CR-ARZ","0","ALS"
"24103","EQ-102818161","als_PMP-REDA-CR-ARZ","0","ALS"
"24104","EQ-102818162","als_PMP-REDA-CR-ARZ","0","ALS"
"24105","EQ-102818163","als_PMP-REDA-CR-ARZ","0","ALS"
"24106","EQ-102818164","als_PMP-REDA-CR-ARZ","0","ALS"
"24107","EQ-102818165","als_PMP-REDA-CR-ARZ","0","ALS"
"24108","EQ-102818166","als_PMP-REDA-CR-ARZ","0","ALS"
"24109","EQ-102818167","als_PMP-REDA-CR-ARZ","0","ALS"
"24110","EQ-102818187","als_PMP-REDA-CR-ARZ","0","ALS"
"24111","EQ-102818308","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"24112","EQ-102818309","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"24113","EQ-102818310","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"24114","EQ-102818345","als_PROT-TPS-GZMT-LSBSB","0","ALS"
"24115","EQ-102818409","als_PROT-TPS-GZMT-LSLSBPB","0","ALS"
"24116","EQ-102818420","als_PROT-TPS-GZMT-LSBSB","0","ALS"
"24117","EQ-102818455","als_PROT-TPS-GZMT-LSBSB","0","ALS"
"24118","EQ-102819387","als_PMP-REDA-CR-ES","0","ALS"
"24119","EQ-102819689","als_PMP-REDA-C-ARZ","0","ALS"
"24120","EQ-102820279","als_PMP-REDA-CR-ES","0","ALS"
"24121","EQ-102820281","als_PMP-REDA-CR-ES","0","ALS"
"24122","EQ-102820283","als_PMP-REDA-CR-ES","0","ALS"
"24123","EQ-102820287","als_PMP-REDA-CR-ES","0","ALS"
"24124","EQ-102820289","als_PMP-REDA-CR-ES","0","ALS"
"24125","EQ-102820291","als_PMP-REDA-CR-ES","0","ALS"
"24126","EQ-102820299","als_PMP-REDA-CR-ES","0","ALS"
"24127","EQ-102820300","als_PMP-REDA-CR-ES","0","ALS"
"24128","EQ-102820301","als_PMP-REDA-CR-ES","0","ALS"
"24129","EQ-102820302","als_PMP-REDA-CR-ES","0","ALS"
"24130","EQ-102820537","als_PMP-REDA-CR-ARZ","0","ALS"
"24131","EQ-102820540","als_PMP-REDA-CR-ARZ","0","ALS"
"24132","EQ-102820541","als_PMP-REDA-CR-ARZ","0","ALS"
"24133","EQ-102820544","als_PMP-REDA-CR-ARZ","0","ALS"
"24134","EQ-102820545","als_PMP-REDA-CR-ARZ","0","ALS"
"24135","EQ-102820550","als_PMP-REDA-CR-ARZ","0","ALS"
"24136","EQ-102820551","als_PMP-REDA-CR-ARZ","0","ALS"
"24137","EQ-102820552","als_PMP-REDA-CR-ARZ","0","ALS"
"24138","EQ-102820676","als_PMP-REDA-CR-ARZ","0","ALS"
"24139","EQ-102820677","als_PMP-REDA-CR-ARZ","0","ALS"
"24140","EQ-102820678","als_PMP-REDA-CR-ARZ","0","ALS"
"24141","EQ-102820679","als_PMP-REDA-CR-ARZ","0","ALS"
"24142","EQ-102820680","als_PMP-REDA-CR-ARZ","0","ALS"
"24143","EQ-102820681","als_PMP-REDA-CR-ARZ","0","ALS"
"24144","EQ-102820684","als_PMP-REDA-CR-ES","0","ALS"
"24145","EQ-102820685","als_PMP-REDA-CR-ES","0","ALS"
"24146","EQ-102820686","als_PMP-REDA-CR-ES","0","ALS"
"24147","EQ-102820689","als_PMP-REDA-CR-ES","0","ALS"
"24148","EQ-102820690","als_PMP-REDA-CR-ES","0","ALS"
"24149","EQ-102820693","als_PMP-REDA-CR-ES","0","ALS"
"24150","EQ-102820818","als_PMP-REDA-CR-ES","0","ALS"
"24151","EQ-102820822","als_PMP-REDA-CR-ES","0","ALS"
"24152","EQ-102820828","als_PMP-REDA-CR-ES","0","ALS"
"24153","EQ-102820831","als_PMP-REDA-CR-ES","0","ALS"
"24154","EQ-102820851","als_PMP-REDA-CR-ARZ","0","ALS"
"24155","EQ-102820853","als_PMP-REDA-CR-ARZ","0","ALS"
"24156","EQ-102820854","als_PMP-REDA-CR-ARZ","0","ALS"
"24157","EQ-102820855","als_PMP-REDA-CR-ARZ","0","ALS"
"24158","EQ-102820856","als_PMP-REDA-CR-ARZ","0","ALS"
"24159","EQ-102820858","als_PMP-REDA-CR-ARZ","0","ALS"
"24160","EQ-102820859","als_PMP-REDA-CR-ARZ","0","ALS"
"24161","EQ-102821029","als_PMP-REDA-CR-ARZ","0","ALS"
"24162","EQ-102821035","als_PMP-REDA-CR-ARZ","0","ALS"
"24163","EQ-102821106","als_PMP-REDA-CR-ARZ","0","ALS"
"24164","EQ-102821109","als_PMP-REDA-CR-ARZ","0","ALS"
"24165","EQ-102821227","als_PMP-REDA-CR-ARZ","0","ALS"
"24166","EQ-102821230","als_PMP-REDA-CR-ARZ","0","ALS"
"24167","EQ-102821233","als_PMP-REDA-CR-ARZ","0","ALS"
"24168","EQ-102821239","als_PMP-REDA-CR-ES","0","ALS"
"24169","EQ-102821240","als_PMP-REDA-CR-ES","0","ALS"
"24170","EQ-102821241","als_PMP-REDA-CR-ES","0","ALS"
"24171","EQ-102821244","als_PMP-REDA-CR-ES","0","ALS"
"24172","EQ-102821246","als_PMP-REDA-CR-ES","0","ALS"
"24173","EQ-102821247","als_PMP-REDA-CR-ES","0","ALS"
"24174","EQ-102821248","als_PMP-REDA-CR-ES","0","ALS"
"24175","EQ-102821249","als_PMP-REDA-CR-ARZ","0","ALS"
"24176","EQ-102821250","als_PMP-REDA-CR-ARZ","0","ALS"
"24177","EQ-102821347","als_PMP-RC-CR-ARZ-TW","0","ALS"
"24178","EQ-102821368","als_PMP-RC-CR-ARZ-TW","0","ALS"
"24179","EQ-102821686","als_PMP-REDA-CR-ES","0","ALS"
"24180","EQ-102821690","als_PMP-REDA-CR-ES","0","ALS"
"24181","EQ-102821696","als_PMP-REDA-CR-ES","0","ALS"
"24182","EQ-102821699","als_PMP-REDA-CR-ES","0","ALS"
"24183","EQ-102821719","als_PMP-REDA-CR-ES","0","ALS"
"24184","EQ-102821805","als_PMP-REDA-CR-ARZ","0","ALS"
"24185","EQ-102821807","als_PMP-REDA-CR-ARZ","0","ALS"
"24186","EQ-102821810","als_PMP-REDA-CR-ARZ","0","ALS"
"24187","EQ-102822050","als_PROT-MAX-BSBSBPB-BI","0","ALS"
"24188","EQ-102822107","als_PMP-REDA-C-ARZ","0","ALS"
"24189","EQ-102822915","als_PMP-REDA-CR-ES","0","ALS"
"24190","EQ-102823168","als_MTR-TPS-6VVPEDMT-S","0","ALS"
"24191","EQ-102823187","als_PMP-REDA-C-ARZ","0","ALS"
"24192","EQ-102823215","als_MTR-DOM-S-LARGE","0","ALS"
"24193","EQ-102823288","als_PMP-REDA-CR-ARZ","0","ALS"
"24194","EQ-102823293","als_PMP-REDA-CR-ARZ","0","ALS"
"24195","EQ-102823295","als_PMP-REDA-CR-ARZ","0","ALS"
"24196","EQ-102824450","als_PMP-REDA-C-SLB","0","ALS"
"24197","EQ-102825891","als_PROT-MAXMF-LSMPMPM","0","ALS"
"24198","EQ-102825905","als_PROT-MAX-BPBSL","0","ALS"
"24199","EQ-102826839","als_PROT-DOM-GSBSB-LARGE","0","ALS"
"24200","EQ-102827491","als_PROT-SA3-SSM-4CH","0","ALS"
"24201","EQ-102828234","als_INTK-TPS-GS-ES","0","ALS"
"24202","EQ-102828252","als_MTR-TPS-62VPEDMT-S","0","ALS"
"24203","EQ-102828293","als_PMP-REDA-CR-ARZ","0","ALS"
"24204","EQ-102828396","als_PROT-ADVMAX-BPBSL","0","ALS"
"24205","EQ-102828421","als_PROT-MAX-BPBSL","0","ALS"
"24206","EQ-102828539","als_PMP-REDA-C-ARZ","0","ALS"
"24207","EQ-102828540","als_PMP-REDA-C-ARZ","0","ALS"
"24208","EQ-102828549","als_PMP-REDA-C-ARZ","0","ALS"
"24209","EQ-102828563","als_PMP-REDA-C-ARZ","0","ALS"
"24210","EQ-102828564","als_PMP-REDA-C-ARZ","0","ALS"
"24211","EQ-102828575","als_PMP-REDA-C-ES","0","ALS"
"24212","EQ-102828577","als_PMP-REDA-C-ES","0","ALS"
"24213","EQ-102828578","als_PMP-REDA-C-ES","0","ALS"
"24214","EQ-102828734","als_AGH-REDA-CR-ES","0","ALS"
"24215","EQ-102829105","als_PMP-REDA-C-ARZ","0","ALS"
"24216","EQ-102829106","als_PMP-REDA-C-ARZ","0","ALS"
"24217","EQ-102829429","als_PMP-SA3-CR-ARZ","0","ALS"
"24218","EQ-102829495","als_PMP-REDA-CR-ARZ","0","ALS"
"24219","EQ-102830198","als_MTR-MAX-S","0","ALS"
"24220","EQ-102830491","als_PMP-RC-CR-ES-TW","0","ALS"
"24221","EQ-102830493","als_PMP-RC-CR-ES-TW","0","ALS"
"24222","EQ-102830495","als_PMP-RC-CR-ES-TW","0","ALS"
"24223","EQ-102830648","als_PMP-RC-CR-ES-TW","0","ALS"
"24224","EQ-102830651","als_PMP-RC-CR-ES-TW","0","ALS"
"24225","EQ-102830860","als_MTR-MF-CT","0","ALS"
"24226","EQ-102832205","als_AGH-REDA-CR-ARZ","0","ALS"
"24227","EQ-102832212","als_AGH-REDA-CR-ARZ","0","ALS"
"24228","EQ-102832238","als_AGH-REDA-CR-ARZ","0","ALS"
"24229","EQ-102832241","als_AGH-REDA-CR-ARZ","0","ALS"
"24230","EQ-102832343","als_PMP-REDA-CR-ES","0","ALS"
"24231","EQ-102832345","als_PMP-REDA-CR-ES","0","ALS"
"24232","EQ-102832346","als_PMP-REDA-CR-ES","0","ALS"
"24233","EQ-102832474","als_PMP-REDA-C-ARZ","0","ALS"
"24234","EQ-102832785","als_PMP-REDA-C-ES","0","ALS"
"24235","EQ-102833796","als_PMP-REDA-CR-FBH","0","ALS"
"24236","EQ-102834198","cpl_ALT-LH-RT-HEAT-ST","0","CPL"
"24237","EQ-102834264","als_PMP-REDA-C-SLB","0","ALS"
"24238","EQ-102834902","als_PMP-REDA-CR-ES","0","ALS"
"24239","EQ-102834904","als_PMP-REDA-CR-ES","0","ALS"
"24240","EQ-102834999","als_PMP-REDA-CR-ES","0","ALS"
"24241","EQ-102835002","als_PMP-REDA-C-ES","0","ALS"
"24242","EQ-102835021","als_PMP-REDA-C-ES","0","ALS"
"24243","EQ-102835601","als_PMP-REDA-CR-ARZ","0","ALS"
"24244","EQ-102835602","als_PMP-REDA-CR-ARZ","0","ALS"
"24245","EQ-102835603","als_PMP-REDA-CR-ARZ","0","ALS"
"24246","EQ-102835604","als_PMP-REDA-CR-ARZ","0","ALS"
"24247","EQ-102835605","als_PMP-REDA-CR-ARZ","0","ALS"
"24248","EQ-102835606","als_PMP-REDA-CR-ARZ","0","ALS"
"24249","EQ-102835607","als_PMP-REDA-CR-ARZ","0","ALS"
"24250","EQ-102835608","als_PMP-REDA-CR-ARZ","0","ALS"
"24251","EQ-102835715","als_MTR-TPS-3PEDMT-S","0","ALS"
"24252","EQ-102836187","als_PMP-REDA-CR-ES","0","ALS"
"24253","EQ-102836188","als_PMP-REDA-CR-ES","0","ALS"
"24254","EQ-102836833","als_PMP-REDA-C-ES","0","ALS"
"24255","EQ-102837379","als_PMP-REDA-CR-ES","0","ALS"
"24256","EQ-102837381","als_PMP-REDA-CR-ES","0","ALS"
"24257","EQ-102837384","als_PMP-REDA-CR-ES","0","ALS"
"24258","EQ-102837385","als_PMP-REDA-CR-ES","0","ALS"
"24259","EQ-102837746","als_PROT-LEX-BPBSL","0","ALS"
"24260","EQ-102838402","als_PMP-REDA-CR-ARZ","0","ALS"
"24261","EQ-102838403","als_PMP-REDA-CR-ARZ","0","ALS"
"24262","EQ-102838404","als_PMP-REDA-CR-ARZ","0","ALS"
"24263","EQ-102838405","als_PMP-REDA-CR-ARZ","0","ALS"
"24264","EQ-102838797","cpl_ALT-LH-RT-HEAT","0","CPL"
"24265","EQ-102838798","cpl_ALT-LH-RT-HEAT-ST","0","CPL"
